,Unnamed: 0,Cand_Name,Cand_Office_St,Cand_Office_Dist_x,Cand_Office_Dist_y,Cand_Party_Affiliation,Year,recent_presidential_vote,percent_bachelor_or_above,gov_party,Party_Previous_Vote_Share,Incumbent,minority_percentage,Gender,Presidential_Approval_Rating,Same_Party_As_President,Median_Income,name_commonness,Primary.Vote.Percent,labor_force,Raised,Spent,seat_transition
2245,2245,"PORTER, EDDIE RAY",OK,5.0,5.0,DEM,2018,0.422828744,29.8,REP,0.368006338,0,0.31219,1.0,0.57,False,50441.0,165,,77.9,859952.5,681676.15,0.0
2246,2246,"RUSSELL, STEVEN DANE",OK,5.0,5.0,REP,2018,0.422828744,29.8,REP,0.571026843,1,0.31219,1.0,0.57,True,50441.0,19,83.6,77.9,795652.0,378626.46,0.0
2248,2248,"BARAJAS, RICKY",OR,1.0,1.0,DEM,2018,0.7122454020000001,39.1,DEM,0.5960947010000001,0,0.20038,1.0,0.38,False,75585.0,128,,79.2,970431.38,638618.82,0.0
2249,2249,"BONAMICI, SUZANNE MS.",OR,1.0,1.0,DEM,2018,0.7122454020000001,39.1,DEM,0.5960947010000001,1,0.20038,0.0,0.38,False,75585.0,107,92.3,79.2,970431.38,638618.82,0.0
2250,2250,"GRIFFITH, GEORGE",OR,1.0,1.0,REP,2018,0.7122454020000001,39.1,DEM,0.372562784,0,0.20038,1.0,0.38,True,75585.0,53,,79.2,0.0,0.0,0.0
2251,2251,"HOFER, RICHARD WILLIAM",OR,1.0,1.0,NPA,2018,0.7122454020000001,39.1,DEM,0.0,0,0.20038,1.0,0.38,False,75585.0,16,,79.2,,,0.0
2252,2252,"MILLER, PRESTON L",OR,1.0,1.0,REP,2018,0.7122454020000001,39.1,DEM,0.372562784,0,0.20038,1.0,0.38,True,75585.0,500,,79.2,0.0,0.0,0.0
2253,2253,"STANSFIELD, MICHAEL E",OR,1.0,1.0,DEM,2018,0.7122454020000001,39.1,DEM,0.5960947010000001,0,0.20038,1.0,0.38,False,75585.0,1,,79.2,970431.38,638618.82,0.0
2254,2254,"VERBEEK, JOHN",OR,1.0,1.0,REP,2018,0.7122454020000001,39.1,DEM,0.372562784,0,0.20038,1.0,0.38,True,75585.0,6,50.7,79.2,0.0,0.0,0.0
2255,2255,"BURNETTE, ERIC",OR,2.0,2.0,DEM,2018,0.389939029,23.7,DEM,0.278989751,0,0.09973,1.0,0.38,False,51813.0,14,,78,905474.03,471473.08,0.0
2256,2256,"BYRNE, MICHAEL",OR,2.0,2.0,DEM,2018,0.389939029,23.7,DEM,0.278989751,0,0.09973,1.0,0.38,False,51813.0,1,,78,905474.03,471473.08,0.0
2257,2257,"CRARY, JAMES 'JIM'",OR,2.0,2.0,DEM,2018,0.389939029,23.7,DEM,0.278989751,0,0.09973,1.0,0.38,False,51813.0,5,,78,905474.03,471473.08,0.0
2258,2258,"MASON, RAZ",OR,2.0,2.0,DEM,2018,0.389939029,23.7,DEM,0.278989751,0,0.09973,1.0,0.38,False,51813.0,500,,78,905474.03,471473.08,0.0
2259,2259,"MCLEOD-SKINNER, JAMIE",OR,2.0,2.0,DEM,2018,0.389939029,23.7,DEM,0.278989751,0,0.09973,0.0,0.38,False,51813.0,40,42.2,78,905474.03,471473.08,0.0
2260,2260,"NEAHRING, JENNIFER",OR,2.0,2.0,DEM,2018,0.389939029,23.7,DEM,0.278989751,0,0.09973,0.0,0.38,False,51813.0,1,,78,905474.03,471473.08,0.0
2261,2261,"POLLOCK, RANDY",OR,2.0,2.0,REP,2018,0.389939029,23.7,DEM,0.7210102490000001,0,0.09973,1.0,0.38,True,51813.0,77,,78,4909143.83,3137551.6,0.0
2262,2262,"ROBERTS, MARK",OR,2.0,2.0,IND,2018,0.389939029,23.7,DEM,0.0,0,0.09973,1.0,0.38,False,51813.0,18,,78,,,0.0
2263,2263,"ROMERO, PAUL J JR",OR,2.0,2.0,REP,2018,0.389939029,23.7,DEM,0.7210102490000001,0,0.09973,1.0,0.38,True,51813.0,27,,78,4909143.83,3137551.6,0.0
2264,2264,"WALDEN, GREGORY P. MR.",OR,2.0,2.0,REP,2018,0.389939029,23.7,DEM,0.7210102490000001,1,0.09973,1.0,0.38,True,51813.0,29,77.5,78,4909143.83,3137551.6,0.0
2265,2265,"WHITE, TIMOTHY",OR,2.0,2.0,DEM,2018,0.389939029,23.7,DEM,0.278989751,0,0.09973,1.0,0.38,False,51813.0,21,,78,905474.03,471473.08,0.0
2266,2266,"WORDHOUSE, ROSS",OR,2.0,2.0,DEM,2018,0.389939029,23.7,DEM,0.278989751,0,0.09973,1.0,0.38,False,51813.0,500,,78,905474.03,471473.08,0.0
2267,2267,"BARNETT, CHARLES RAND",OR,3.0,3.0,DEM,2018,0.716251484,38.6,DEM,0.72571223,0,0.21548,1.0,0.38,False,64379.0,23,,79,1339687.55,1306924.1,4.0
2268,2268,"BLUMENAUER, EARL",OR,3.0,3.0,DEM,2018,0.716251484,38.6,DEM,0.72571223,1,0.21548,1.0,0.38,False,64379.0,500,90.7,79,1339687.55,1306924.1,4.0
2269,2269,"HAFNER, ERIC",OR,3.0,3.0,DEM,2018,0.716251484,38.6,DEM,0.72571223,0,0.21548,1.0,0.38,False,64379.0,14,,79,1339687.55,1306924.1,4.0
2270,2270,"HARRISON, THOMAS S IV",OR,3.0,3.0,REP,2018,0.716251484,38.6,DEM,0.0,0,0.21548,1.0,0.38,True,64379.0,20,,79,750.0,24.2,4.0
2271,2271,"KOLLER, MARC W",OR,3.0,3.0,IND,2018,0.716251484,38.6,DEM,0.0,0,0.21548,1.0,0.38,False,64379.0,89,,79,,,4.0
2272,2272,"LAVINE, BEN",OR,3.0,3.0,DEM,2018,0.716251484,38.6,DEM,0.72571223,0,0.21548,1.0,0.38,False,64379.0,44,,79,1339687.55,1306924.1,4.0
2273,2273,"MARSH, MICHAEL PAUL",OR,3.0,3.0,OTH,2018,0.716251484,38.6,DEM,0.0,0,0.21548,1.0,0.38,False,64379.0,1,,79,,,4.0
2274,2274,"WALKER, DAVID",OR,3.0,3.0,IND,2018,0.716251484,38.6,DEM,0.0,0,0.21548,1.0,0.38,False,64379.0,4,,79,,,4.0
2275,2275,"ARCANGEL, DANIEL R",OR,4.0,4.0,DEM,2018,0.489287187,25.8,DEM,0.555165966,0,0.11668,1.0,0.38,False,49666.0,12,,78.66667,1474246.19,926475.65,0.0
2276,2276,"BEILSTEIN, MICHAEL ALLAN",OR,4.0,4.0,OTH,2018,0.489287187,25.8,DEM,0.0,0,0.11668,1.0,0.38,False,49666.0,1,,78.66667,,,0.0
2277,2277,"BOICE, COURT",OR,4.0,4.0,REP,2018,0.489287187,25.8,DEM,0.398264545,0,0.11668,1.0,0.38,True,49666.0,500,,78.66667,136067.38,69971.94,0.0
2278,2278,"DEFAZIO, PETER A",OR,4.0,4.0,DEM,2018,0.489287187,25.8,DEM,0.555165966,1,0.11668,1.0,0.38,False,49666.0,55,92.3,78.66667,1474246.19,926475.65,0.0
2279,2279,"PERKINS, JO RAE",OR,4.0,4.0,REP,2018,0.489287187,25.8,DEM,0.398264545,0,0.11668,0.0,0.38,True,49666.0,500,,78.66667,136067.38,69971.94,0.0
2280,2280,"POLEN, MICHAEL",OR,4.0,4.0,REP,2018,0.489287187,25.8,DEM,0.398264545,0,0.11668,1.0,0.38,True,49666.0,1,,78.66667,136067.38,69971.94,0.0
2281,2281,"ROBINSON, ART DR.",OR,4.0,4.0,REP,2018,0.489287187,25.8,DEM,0.398264545,0,0.11668,1.0,0.38,True,49666.0,500,46.0,78.66667,136067.38,69971.94,0.0
2282,2282,"STREK, STEFAN G",OR,4.0,4.0,REP,2018,0.489287187,25.8,DEM,0.398264545,0,0.11668,1.0,0.38,True,49666.0,500,,78.66667,136067.38,69971.94,0.0
2283,2283,"CALLAHAN, MARK ALLEN",OR,5.0,5.0,REP,2018,0.657730911,29.3,DEM,0.432173472,0,0.14339000000000002,1.0,0.38,True,63710.0,18,62.6,82.3,29108.09,17351.65,0.0
2284,2284,"NATIONS, JOEY",OR,5.0,5.0,REP,2018,0.657730911,29.3,DEM,0.432173472,0,0.14339000000000002,1.0,0.38,True,63710.0,500,,82.3,29108.09,17351.65,0.0
2285,2285,"REYNOLDS, ROBERT L",OR,5.0,5.0,REP,2018,0.657730911,29.3,DEM,0.432173472,0,0.14339000000000002,1.0,0.38,True,63710.0,7,,82.3,29108.09,17351.65,0.0
2286,2286,"SANDNESS, MARVIN J",OR,5.0,5.0,OTH,2018,0.657730911,29.3,DEM,0.0,0,0.14339000000000002,1.0,0.38,False,63710.0,172,,82.3,,,0.0
2287,2287,"SCHRADER, KURT",OR,5.0,5.0,DEM,2018,0.657730911,29.3,DEM,0.536029228,1,0.14339000000000002,1.0,0.38,False,63710.0,180,87.0,82.3,1869838.25,735546.37,0.0
2288,2288,"SOUZA, DANIEL K",OR,5.0,5.0,LIB,2018,0.657730911,29.3,DEM,0.0,0,0.14339000000000002,1.0,0.38,False,63710.0,12,,82.3,,,0.0
2289,2289,"WRIGHT, PETER",OR,5.0,5.0,DEM,2018,0.657730911,29.3,DEM,0.536029228,0,0.14339000000000002,1.0,0.38,False,63710.0,55,,82.3,1869838.25,735546.37,0.0
2291,2291,"AHMAD, NILOFER NINA",PA,1.0,1.0,DEM,2018,0.7762993429999999,25.7,DEM,0.821989095,0,0.54392,0.0,0.44,False,45400.0,500,,81.92632,9810875.53,8393502.59,0.0
2292,2292,"BACHER, STEVE",PA,1.0,1.0,DEM,2018,0.7762993429999999,25.7,DEM,0.821989095,0,0.54392,1.0,0.44,False,45400.0,159,,81.92632,9810875.53,8393502.59,0.0
2293,2293,"FITZPATRICK, BRIAN",PA,1.0,1.0,REP,2018,0.7762993429999999,25.7,DEM,0.178010905,1,0.54392,1.0,0.44,True,45400.0,8,67.0,81.92632,2944088.49,1887832.44,0.0
2294,2294,"MALIK, DEAN H MR",PA,1.0,1.0,REP,2018,0.7762993429999999,25.7,DEM,0.178010905,0,0.54392,1.0,0.44,True,45400.0,177,,81.92632,2944088.49,1887832.44,0.0
2295,2295,"MIHALEK, VALERIE L",PA,1.0,1.0,REP,2018,0.7762993429999999,25.7,DEM,0.178010905,0,0.54392,0.0,0.44,True,45400.0,96,,81.92632,2944088.49,1887832.44,0.0
2296,2296,"REDDICK, RACHEL",PA,1.0,1.0,DEM,2018,0.7762993429999999,25.7,DEM,0.821989095,0,0.54392,0.0,0.44,False,45400.0,33,,81.92632,9810875.53,8393502.59,0.0
2297,2297,"WALLACE, HENRY SCOTT",PA,1.0,1.0,DEM,2018,0.7762993429999999,25.7,DEM,0.821989095,0,0.54392,1.0,0.44,False,45400.0,120,56.5,81.92632,9810875.53,8393502.59,0.0
2298,2298,"BOYLE, BRENDAN F",PA,2.0,2.0,DEM,2018,0.755773282,34.3,DEM,0.901616277,1,0.66157,1.0,0.44,False,39128.0,500,64.5,81.48095,1049785.82,920460.08,0.0
2299,2299,"GREEN, BILL",PA,2.0,2.0,DEM,2018,0.755773282,34.3,DEM,0.901616277,0,0.66157,1.0,0.44,False,39128.0,9,,81.48095,1049785.82,920460.08,0.0
2300,2300,"LAWRENCE, MICHELE",PA,2.0,2.0,DEM,2018,0.755773282,34.3,DEM,0.901616277,0,0.66157,0.0,0.44,False,39128.0,51,,81.48095,1049785.82,920460.08,0.0
2301,2301,"TORRES, DAVID",PA,2.0,2.0,REP,2018,0.755773282,34.3,DEM,0.098383723,0,0.66157,1.0,0.44,True,39128.0,4,100.0,81.48095,0.0,0.0,0.0
2302,2302,"EVANS, DWIGHT",PA,3.0,3.0,DEM,2018,0.369065706,24.7,DEM,0.0,1,0.08661,1.0,0.44,False,52491.0,500,80.8,81.1,1049147.2,1018504.44,4.0
2303,2303,"JOHNSON, KEVIN RAE MILES",PA,3.0,3.0,DEM,2018,0.369065706,24.7,DEM,0.0,0,0.08661,1.0,0.44,False,52491.0,13,,81.1,1049147.2,1018504.44,4.0
2304,2304,"LEIB, BRYAN",PA,3.0,3.0,REP,2018,0.369065706,24.7,DEM,1.0,0,0.08661,1.0,0.44,True,52491.0,46,100.0,81.1,6818.0,1927.59,4.0
2305,2305,"SINGLETARY, WILLIE FLOYD",PA,3.0,3.0,DEM,2018,0.369065706,24.7,DEM,0.0,0,0.08661,1.0,0.44,False,52491.0,118,,81.1,1049147.2,1018504.44,4.0
2306,2306,"SKIBO, BRIAN",PA,3.0,3.0,DEM,2018,0.369065706,24.7,DEM,0.0,0,0.08661,1.0,0.44,False,52491.0,8,,81.1,1049147.2,1018504.44,4.0
2307,2307,"CORBIN-JOHNSON, SHAVONNIA",PA,4.0,4.0,DEM,2018,0.401577957,25.6,DEM,0.338968682,0,0.14523,0.0,0.44,False,63733.0,500,,80.8,1133059.41,761656.07,0.0
2308,2308,"DALEY, MARY JO",PA,4.0,4.0,DEM,2018,0.401577957,25.6,DEM,0.338968682,0,0.14523,0.0,0.44,False,63733.0,15,,80.8,1133059.41,761656.07,0.0
2309,2309,"DAVID, DAN",PA,4.0,4.0,REP,2018,0.401577957,25.6,DEM,0.6610313179999999,0,0.14523,1.0,0.44,True,63733.0,12,100.0,80.8,428735.64,363157.69,0.0
2310,2310,"DEAN, MADELEINE",PA,4.0,4.0,DEM,2018,0.401577957,25.6,DEM,0.338968682,0,0.14523,0.0,0.44,False,63733.0,500,72.6,80.8,1133059.41,761656.07,0.0
2311,2311,"GOODMAN, SHIRA MS.",PA,4.0,4.0,DEM,2018,0.401577957,25.6,DEM,0.338968682,0,0.14523,0.0,0.44,False,63733.0,500,,80.8,1133059.41,761656.07,0.0
2312,2312,"HOEFFEL, JOSEPH",PA,4.0,4.0,DEM,2018,0.401577957,25.6,DEM,0.338968682,0,0.14523,1.0,0.44,False,63733.0,11,,80.8,1133059.41,761656.07,0.0
2313,2313,"LUDMIR, DANIEL",PA,4.0,4.0,DEM,2018,0.401577957,25.6,DEM,0.338968682,0,0.14523,1.0,0.44,False,63733.0,12,,80.8,1133059.41,761656.07,0.0
2314,2314,"ADDIS, PAUL DAVID",PA,5.0,5.0,REP,2018,0.367356521,23.4,DEM,0.672538575,0,0.06652999999999999,1.0,0.44,True,50232.0,27,,81.4,458828.2,303105.61,0.0
2315,2315,"ARATA, LARRY V MR. III",PA,5.0,5.0,DEM,2018,0.367356521,23.4,DEM,0.327461425,0,0.06652999999999999,1.0,0.44,False,50232.0,58,,81.4,1627084.48,1147336.89,0.0
2316,2316,"BADEY, GEORGE J. III",PA,5.0,5.0,DEM,2018,0.367356521,23.4,DEM,0.327461425,0,0.06652999999999999,1.0,0.44,False,50232.0,53,,81.4,1627084.48,1147336.89,0.0
2317,2317,"BALCHUNIS, MARY ELLEN",PA,5.0,5.0,DEM,2018,0.367356521,23.4,DEM,0.327461425,0,0.06652999999999999,0.0,0.44,False,50232.0,15,,81.4,1627084.48,1147336.89,0.0
2318,2318,"BILLIE, JOSEPH MICHAEL",PA,5.0,5.0,REP,2018,0.367356521,23.4,DEM,0.672538575,0,0.06652999999999999,1.0,0.44,True,50232.0,11,,81.4,458828.2,303105.61,0.0
2319,2319,"BOYLE, DANIEL",PA,5.0,5.0,DEM,2018,0.367356521,23.4,DEM,0.327461425,0,0.06652999999999999,1.0,0.44,False,50232.0,12,,81.4,1627084.48,1147336.89,0.0
2320,2320,"CHAUNCEY, SHELLY WILSON",PA,5.0,5.0,DEM,2018,0.367356521,23.4,DEM,0.327461425,0,0.06652999999999999,0.0,0.44,False,50232.0,122,,81.4,1627084.48,1147336.89,0.0
2321,2321,"DAVIDSON, MARGO",PA,5.0,5.0,DEM,2018,0.367356521,23.4,DEM,0.327461425,0,0.06652999999999999,0.0,0.44,False,50232.0,500,,81.4,1627084.48,1147336.89,0.0
2322,2322,"EBLE, JULIA ELLEN 6105589771",PA,5.0,5.0,DEM,2018,0.367356521,23.4,DEM,0.327461425,0,0.06652999999999999,0.0,0.44,False,50232.0,131,,81.4,1627084.48,1147336.89,0.0
2323,2323,"KIM, PEARL",PA,5.0,5.0,REP,2018,0.367356521,23.4,DEM,0.672538575,0,0.06652999999999999,0.0,0.44,True,50232.0,500,100.0,81.4,458828.2,303105.61,0.0
2324,2324,"KIRKLAND, THADDEUS",PA,5.0,5.0,DEM,2018,0.367356521,23.4,DEM,0.327461425,0,0.06652999999999999,1.0,0.44,False,50232.0,500,,81.4,1627084.48,1147336.89,0.0
2325,2325,"LAZER, RICH",PA,5.0,5.0,DEM,2018,0.367356521,23.4,DEM,0.327461425,0,0.06652999999999999,1.0,0.44,False,50232.0,500,,81.4,1627084.48,1147336.89,0.0
2326,2326,"LI, LINDY",PA,5.0,5.0,DEM,2018,0.367356521,23.4,DEM,0.327461425,0,0.06652999999999999,0.0,0.44,False,50232.0,500,,81.4,1627084.48,1147336.89,0.0
2327,2327,"LUNKENHEIMER, ASHLEY",PA,5.0,5.0,DEM,2018,0.367356521,23.4,DEM,0.327461425,0,0.06652999999999999,0.0,0.44,False,50232.0,140,,81.4,1627084.48,1147336.89,0.0
2328,2328,"MUROFF, DANIEL",PA,5.0,5.0,DEM,2018,0.367356521,23.4,DEM,0.327461425,0,0.06652999999999999,1.0,0.44,False,50232.0,12,,81.4,1627084.48,1147336.89,0.0
2329,2329,"SCANLON, MARY GAY",PA,5.0,5.0,DEM,2018,0.367356521,23.4,DEM,0.327461425,0,0.06652999999999999,0.0,0.44,False,50232.0,15,28.4,81.4,1627084.48,1147336.89,0.0
2330,2330,"SHEEHAN, MOLLY",PA,5.0,5.0,DEM,2018,0.367356521,23.4,DEM,0.327461425,0,0.06652999999999999,0.0,0.44,False,50232.0,180,,81.4,1627084.48,1147336.89,0.0
2331,2331,"TAYLOR, KERITH STRANO",PA,5.0,5.0,DEM,2018,0.367356521,23.4,DEM,0.327461425,0,0.06652999999999999,0.0,0.44,False,50232.0,500,,81.4,1627084.48,1147336.89,0.0
2332,2332,"WERTIME, DAVID",PA,5.0,5.0,DEM,2018,0.367356521,23.4,DEM,0.327461425,0,0.06652999999999999,1.0,0.44,False,50232.0,4,,81.4,1627084.48,1147336.89,0.0
2333,2333,"HOULAHAN, CHRISSY",PA,6.0,6.0,DEM,2018,0.543438512,42.5,DEM,0.427039055,0,0.1507,0.0,0.44,False,82203.0,500,100.0,81.7,3706941.49,1076364.39,0.0
2334,2334,"MASTERS, PAUL MICHAEL DREXEL UNI JR",PA,6.0,6.0,REP,2018,0.543438512,42.5,DEM,0.572960945,0,0.1507,1.0,0.44,True,82203.0,27,,81.7,239746.99,111065.13,0.0
2335,2335,"MCCAULEY, GREGORY MICHAEL",PA,6.0,6.0,REP,2018,0.543438512,42.5,DEM,0.572960945,0,0.1507,1.0,0.44,True,82203.0,29,100.0,81.7,239746.99,111065.13,0.0
2336,2336,"MORO, ELIZABETH RHEIN",PA,6.0,6.0,DEM,2018,0.543438512,42.5,DEM,0.427039055,0,0.1507,0.0,0.44,False,82203.0,12,,81.7,3706941.49,1076364.39,0.0
2337,2337,"BROWNING, DEAN",PA,7.0,7.0,REP,2018,0.544070932,42.2,DEM,0.597387245,0,0.1429,1.0,0.44,True,90546.0,177,,82.5,850959.88,562084.34,0.0
2338,2338,"CLARK, DAVID",PA,7.0,7.0,DEM,2018,0.544070932,42.2,DEM,0.402612755,0,0.1429,1.0,0.44,False,90546.0,4,,82.5,2413532.97,1539844.04,0.0
2339,2339,"CRAIG, CHRISTINE E",PA,7.0,7.0,DEM,2018,0.544070932,42.2,DEM,0.402612755,0,0.1429,0.0,0.44,False,90546.0,22,,82.5,2413532.97,1539844.04,0.0
2340,2340,"DAUGHERTY, RICHARD D",PA,7.0,7.0,DEM,2018,0.544070932,42.2,DEM,0.402612755,0,0.1429,1.0,0.44,False,90546.0,16,,82.5,2413532.97,1539844.04,0.0
2341,2341,"EDWARDS, GREG",PA,7.0,7.0,DEM,2018,0.544070932,42.2,DEM,0.402612755,0,0.1429,1.0,0.44,False,90546.0,29,,82.5,2413532.97,1539844.04,0.0
2342,2342,"JOHNSTON, BRIANNA",PA,7.0,7.0,GRE,2018,0.544070932,42.2,DEM,0.0,0,0.1429,0.0,0.44,False,90546.0,500,,82.5,,,0.0
2343,2343,"LEACH, DAYLIN B",PA,7.0,7.0,DEM,2018,0.544070932,42.2,DEM,0.402612755,0,0.1429,0.0,0.44,False,90546.0,500,,82.5,2413532.97,1539844.04,0.0
2344,2344,"MCGINTY, JOHN",PA,7.0,7.0,DEM,2018,0.544070932,42.2,DEM,0.402612755,0,0.1429,1.0,0.44,False,90546.0,6,,82.5,2413532.97,1539844.04,0.0
2345,2345,"MORGANELLI, JOHN",PA,7.0,7.0,DEM,2018,0.544070932,42.2,DEM,0.402612755,0,0.1429,1.0,0.44,False,90546.0,6,,82.5,2413532.97,1539844.04,0.0
2346,2346,"NOTHSTEIN, MARTY MR.",PA,7.0,7.0,REP,2018,0.544070932,42.2,DEM,0.597387245,0,0.1429,1.0,0.44,True,90546.0,500,50.5,82.5,850959.88,562084.34,0.0
2347,2347,"PERRY, PAUL-DAVID II",PA,7.0,7.0,DEM,2018,0.544070932,42.2,DEM,0.402612755,0,0.1429,1.0,0.44,False,90546.0,500,,82.5,2413532.97,1539844.04,0.0
2348,2348,"POZOS, CLARE PUTNAM",PA,7.0,7.0,REP,2018,0.544070932,42.2,DEM,0.597387245,0,0.1429,0.0,0.44,True,90546.0,500,,82.5,850959.88,562084.34,0.0
2349,2349,"RUGGLES, ROGER WILLIAM DR.",PA,7.0,7.0,DEM,2018,0.544070932,42.2,DEM,0.402612755,0,0.1429,1.0,0.44,False,90546.0,92,,82.5,2413532.97,1539844.04,0.0
2350,2350,"SALAS, SANDRA TERESA",PA,7.0,7.0,LIB,2018,0.544070932,42.2,DEM,0.0,0,0.1429,0.0,0.44,False,90546.0,44,,82.5,,,0.0
2351,2351,"SILIFIES, TIM",PA,7.0,7.0,LIB,2018,0.544070932,42.2,DEM,0.0,0,0.1429,1.0,0.44,False,90546.0,21,,82.5,,,0.0
2352,2352,"VITALI, GREG",PA,7.0,7.0,DEM,2018,0.544070932,42.2,DEM,0.402612755,0,0.1429,1.0,0.44,False,90546.0,29,,82.5,2413532.97,1539844.04,0.0
2353,2353,"WEIDMAN, DAVID WILLIAM",PA,7.0,7.0,DEM,2018,0.544070932,42.2,DEM,0.402612755,0,0.1429,1.0,0.44,False,90546.0,4,,82.5,2413532.97,1539844.04,0.0
2354,2354,"WILD, SUSAN",PA,7.0,15.0,DEM,2018,0.544070932,42.2,DEM,0.402612755,0,0.1429,0.0,0.44,False,90546.0,4,33.3,82.5,,,0.0
2355,2355,"WRIGHT, THERESA",PA,7.0,7.0,DEM,2018,0.544070932,42.2,DEM,0.402612755,0,0.1429,0.0,0.44,False,90546.0,80,,82.5,2413532.97,1539844.04,0.0
2356,2356,"CARTWRIGHT, MATT",PA,8.0,8.0,DEM,2018,0.564013361,38.3,DEM,0.455118704,1,0.12565,1.0,0.44,False,84772.0,500,100.0,81,2216679.58,1505099.91,0.0
2357,2357,"CHRIN, JOHN R",PA,8.0,8.0,REP,2018,0.564013361,38.3,DEM,0.544881296,0,0.12565,1.0,0.44,True,84772.0,6,48.4,81,2100518.16,1480228.3,0.0
2358,2358,"KUNIEGEL, ROBERT JOSEPH",PA,8.0,8.0,REP,2018,0.564013361,38.3,DEM,0.544881296,0,0.12565,1.0,0.44,True,84772.0,7,,81,2100518.16,1480228.3,0.0
2359,2359,"MALIK, DEAN",PA,8.0,8.0,REP,2018,0.564013361,38.3,DEM,0.544881296,0,0.12565,1.0,0.44,True,84772.0,177,,81,2100518.16,1480228.3,0.0
2360,2360,"PETERS, JOE",PA,8.0,8.0,REP,2018,0.564013361,38.3,DEM,0.544881296,0,0.12565,1.0,0.44,True,84772.0,107,,81,2100518.16,1480228.3,0.0
2361,2361,"HALCOVAGE, GEORGE F. JR.",PA,9.0,9.0,REP,2018,0.305817258,18.0,DEM,0.6343199110000001,0,0.05752,1.0,0.44,True,49356.0,53,,81.52,1848489.58,1465189.07,4.0
2362,2362,"MERRILL, MAXIMILIAN",PA,9.0,9.0,REP,2018,0.305817258,18.0,DEM,0.6343199110000001,0,0.05752,1.0,0.44,True,49356.0,500,,81.52,1848489.58,1465189.07,4.0
2363,2363,"MEUSER, DANIEL",PA,9.0,9.0,REP,2018,0.305817258,18.0,DEM,0.6343199110000001,0,0.05752,1.0,0.44,True,49356.0,12,53.0,81.52,1848489.58,1465189.07,4.0
2364,2364,"OAKES, KEVIN",PA,9.0,9.0,NPA,2018,0.305817258,18.0,DEM,0.0,0,0.05752,1.0,0.44,False,49356.0,13,,81.52,,,4.0
2365,2365,"QUICK, LAURA",PA,9.0,9.0,DEM,2018,0.305817258,18.0,DEM,0.365680089,0,0.05752,0.0,0.44,False,49356.0,20,,81.52,762892.89,563471.31,4.0
2366,2366,"REED, DAVE",PA,9.0,9.0,REP,2018,0.305817258,18.0,DEM,0.6343199110000001,0,0.05752,1.0,0.44,True,49356.0,4,,81.52,1848489.58,1465189.07,4.0
2367,2367,"UEHLINGER, SCOTT",PA,9.0,9.0,REP,2018,0.305817258,18.0,DEM,0.6343199110000001,0,0.05752,1.0,0.44,True,49356.0,17,,81.52,1848489.58,1465189.07,4.0
2368,2368,"WEGMAN, GARY",PA,9.0,9.0,DEM,2018,0.305817258,18.0,DEM,0.365680089,0,0.05752,1.0,0.44,False,49356.0,47,,81.52,762892.89,563471.31,4.0
2369,2369,"WOLFF, DENNY",PA,9.0,9.0,DEM,2018,0.305817258,18.0,DEM,0.365680089,0,0.05752,1.0,0.44,False,49356.0,500,40.7,81.52,762892.89,563471.31,4.0
2370,2370,"FEIGL-DING, ERIC",PA,10.0,10.0,DEM,2018,0.36401145,20.9,DEM,0.297086421,0,0.07322999999999999,1.0,0.44,False,53146.0,14,,82.1,1259081.49,738509.45,0.0
2371,2371,"HARTMAN, CHRISTINA M",PA,10.0,10.0,DEM,2018,0.36401145,20.9,DEM,0.297086421,0,0.07322999999999999,0.0,0.44,False,53146.0,16,,82.1,1259081.49,738509.45,0.0
2372,2372,"HERSCHEL, JUDITH L",PA,10.0,10.0,DEM,2018,0.36401145,20.9,DEM,0.297086421,0,0.07322999999999999,0.0,0.44,False,53146.0,500,,82.1,1259081.49,738509.45,0.0
2373,2373,"HOWE, ROBERT ALAN",PA,10.0,10.0,DEM,2018,0.36401145,20.9,DEM,0.297086421,0,0.07322999999999999,1.0,0.44,False,53146.0,7,,82.1,1259081.49,738509.45,0.0
2374,2374,"KEELER, JONATHAN DAVID MR.",PA,10.0,10.0,DEM,2018,0.36401145,20.9,DEM,0.297086421,0,0.07322999999999999,1.0,0.44,False,53146.0,32,,82.1,1259081.49,738509.45,0.0
2375,2375,"MCDADE, MARK PETER",PA,10.0,10.0,DEM,2018,0.36401145,20.9,DEM,0.297086421,0,0.07322999999999999,1.0,0.44,False,53146.0,18,,82.1,1259081.49,738509.45,0.0
2376,2376,"PERRY, SCOTT",PA,10.0,10.0,REP,2018,0.36401145,20.9,DEM,0.7029135790000001,1,0.07322999999999999,1.0,0.44,True,53146.0,17,100.0,82.1,969200.37,641892.89,0.0
2377,2377,"SCOTT, GEORGE",PA,10.0,10.0,DEM,2018,0.36401145,20.9,DEM,0.297086421,0,0.07322999999999999,1.0,0.44,False,53146.0,53,36.3,82.1,1259081.49,738509.45,0.0
2378,2378,"STILP, GENE",PA,10.0,10.0,DEM,2018,0.36401145,20.9,DEM,0.297086421,0,0.07322999999999999,1.0,0.44,False,53146.0,500,,82.1,1259081.49,738509.45,0.0
2379,2379,"BEILER, CHET",PA,11.0,11.0,REP,2018,0.403381096,23.5,DEM,0.637071203,0,0.11947,1.0,0.44,True,57248.0,500,,81.1,1179604.72,1052016.4,4.0
